Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Profit,Country,State,Region
TXN_2226551,CUST_24,Electric household essentials,Item_20_EHE,33.5,4,134,Digital Wallet,Online,8/27/2022,TRUE,-6779,United States,California,West
TXN_8315289,CUST_02,Electric household essentials,Item_11_EHE,20,6,120,Cash,In-store,7/2/2023,TRUE,5453,United States,California,West
TXN_7078608,CUST_19,Electric household essentials,Item_9_EHE,17,10,170,Credit Card,In-store,9/2/2022,TRUE,3537,United States,Kentucky,South
TXN_9794056,CUST_05,Electric household essentials,Item_25_EHE,41,8,328,Credit Card,Online,7/13/2023,,8153,United States,Indiana,Central
TXN_9821519,CUST_10,Electric household essentials,Item_21_EHE,35,6,210,Digital Wallet,In-store,6/7/2022,TRUE,-6468,United States,Arizona,West
TXN_3198892,CUST_05,Electric household essentials,Item_6_EHE,12.5,3,37.5,Credit Card,Online,8/11/2024,,16103,United States,California,West
TXN_8005357,CUST_19,Electric household essentials,Item_8_EHE,15.5,6,93,Cash,In-store,8/19/2022,TRUE,1717,United States,Virginia,South
TXN_1219680,CUST_14,Electric household essentials,Item_5_EHE,11,3,33,Credit Card,Online,9/4/2024,TRUE,15874,United States,Connecticut,East
TXN_2935001,CUST_25,Electric household essentials,Item_25_EHE,41,7,287,Cash,In-store,11/12/2024,TRUE,10191,United States,Illinois,Central
TXN_4450656,CUST_15,Electric household essentials,Item_13_EHE,23,10,230,Credit Card,Online,4/18/2023,,3561,United States,California,West
TXN_2826383,CUST_17,Electric household essentials,Item_7_EHE,14,5,70,Digital Wallet,In-store,4/4/2024,,483,United States,Maryland,East
TXN_1574874,CUST_09,Electric household essentials,Item_8_EHE,15.5,8,124,Cash,In-store,6/29/2023,TRUE,3850,United States,Illinois,Central
TXN_9729966,CUST_23,Electric household essentials,Item_10_EHE,18.5,10,185,Cash,In-store,9/19/2024,,10589,United States,Illinois,Central
TXN_3923033,CUST_05,Electric household essentials,,,9,207,Credit Card,Online,12/22/2024,,-6115,United States,Illinois,Central
TXN_8335741,CUST_23,Electric household essentials,Item_10_EHE,18.5,6,111,Cash,In-store,12/22/2023,,12214,United States,Washington,West
TXN_1983263,CUST_06,Electric household essentials,Item_2_EHE,6.5,2,13,Credit Card,In-store,10/12/2022,FALSE,-2316,United States,California,West
TXN_4894246,CUST_24,Electric household essentials,,29,,,Digital Wallet,Online,5/6/2022,FALSE,895,United States,New Jersey,East
TXN_1006123,CUST_04,Electric household essentials,Item_8_EHE,15.5,1,15.5,Cash,Online,10/17/2023,,6762,United States,New York,East
TXN_9683490,CUST_24,Electric household essentials,Item_25_EHE,41,6,246,Cash,In-store,10/27/2023,,9626,United States,Maryland,East
TXN_4287814,CUST_06,Electric household essentials,Item_8_EHE,15.5,1,15.5,Cash,In-store,10/31/2023,FALSE,1516,United States,Georgia,South
TXN_2245991,CUST_16,Electric household essentials,Item_1_EHE,5,7,35,Cash,In-store,3/23/2022,TRUE,7819,United States,North Carolina,South
TXN_7271665,CUST_15,Electric household essentials,Item_2_EHE,6.5,9,58.5,Credit Card,In-store,12/22/2023,FALSE,-2478,United States,Connecticut,East
TXN_2370951,CUST_25,Electric household essentials,Item_8_EHE,15.5,5,77.5,Credit Card,Online,4/25/2023,FALSE,1389,United States,Illinois,Central
TXN_8494899,CUST_12,Electric household essentials,Item_12_EHE,21.5,8,172,Credit Card,In-store,8/25/2024,TRUE,10013,United States,Washington,West
TXN_7140503,CUST_25,Electric household essentials,,39.5,,,Digital Wallet,In-store,6/12/2024,TRUE,6857,United States,Texas,Central
TXN_9950024,CUST_08,Electric household essentials,Item_16_EHE,27.5,6,165,Credit Card,Online,6/28/2024,TRUE,-658,United States,Pennsylvania,East
TXN_7465318,CUST_16,Electric household essentials,Item_6_EHE,12.5,7,87.5,Credit Card,In-store,10/3/2022,,-1687,United States,Pennsylvania,East
TXN_2953972,CUST_15,Electric household essentials,,,2,46,Digital Wallet,Online,1/27/2024,,-7300,United States,Washington,West
TXN_5391688,CUST_01,Electric household essentials,Item_8_EHE,15.5,3,46.5,Cash,Online,12/24/2023,TRUE,10223,United States,Washington,West
TXN_2032621,CUST_05,Electric household essentials,Item_13_EHE,23,9,207,Credit Card,Online,8/12/2024,FALSE,9938,United States,Washington,West
TXN_4165936,CUST_12,Electric household essentials,Item_20_EHE,33.5,7,234.5,Cash,Online,6/1/2023,,9910,United States,New York,East
TXN_4902630,CUST_23,Electric household essentials,Item_6_EHE,12.5,8,100,Cash,In-store,2/20/2022,FALSE,-222,United States,New York,East
TXN_5890227,CUST_14,Electric household essentials,Item_8_EHE,15.5,7,108.5,Credit Card,In-store,11/5/2022,FALSE,13316,United States,Ohio,East
TXN_7068908,CUST_14,Electric household essentials,Item_10_EHE,18.5,6,111,Credit Card,Online,10/25/2022,FALSE,4505,United States,Virginia,South
TXN_1954548,CUST_25,Electric household essentials,Item_13_EHE,23,10,230,Credit Card,In-store,5/13/2022,,10513,United States,Arkansas,South
TXN_4408619,CUST_14,Electric household essentials,Item_15_EHE,26,8,208,Digital Wallet,Online,10/22/2022,TRUE,-7195,United States,California,West
TXN_4468083,CUST_14,Electric household essentials,Item_9_EHE,17,10,170,Credit Card,Online,6/30/2022,FALSE,10388,United States,California,West
TXN_9779104,CUST_13,Electric household essentials,Item_23_EHE,38,8,304,Cash,In-store,12/5/2024,TRUE,8901,United States,Virginia,South
TXN_2338994,CUST_11,Electric household essentials,Item_9_EHE,17,7,119,Cash,In-store,3/5/2022,,12332,United States,Texas,Central
TXN_9780180,CUST_07,Electric household essentials,Item_25_EHE,41,8,328,Cash,In-store,10/19/2023,,13356,United States,Georgia,South
TXN_8532994,CUST_17,Electric household essentials,Item_12_EHE,21.5,1,21.5,Cash,Online,5/4/2022,TRUE,-5138,United States,Georgia,South
TXN_7435689,CUST_23,Electric household essentials,Item_13_EHE,23,2,46,Cash,Online,11/16/2024,FALSE,13921,United States,Illinois,Central
TXN_8035999,CUST_20,Electric household essentials,Item_20_EHE,33.5,5,167.5,Cash,Online,12/19/2024,,4749,United States,Illinois,Central
TXN_4765007,CUST_14,Electric household essentials,Item_13_EHE,23,10,230,Cash,Online,4/22/2024,FALSE,-1173,United States,Michigan,Central
TXN_2167229,CUST_19,Electric household essentials,Item_2_EHE,6.5,3,19.5,Cash,Online,6/11/2023,,13701,United States,California,West
TXN_7941731,CUST_01,Electric household essentials,,6.5,,,Digital Wallet,In-store,2/15/2023,FALSE,8907,United States,New York,East
TXN_9483255,CUST_23,Electric household essentials,Item_17_EHE,29,9,261,Credit Card,In-store,4/20/2023,TRUE,-5636,United States,California,West
TXN_8238998,CUST_03,Electric household essentials,Item_15_EHE,26,9,234,Credit Card,In-store,5/30/2022,FALSE,15574,United States,California,West
TXN_1161003,CUST_17,Electric household essentials,Item_23_EHE,38,4,152,Credit Card,In-store,3/24/2022,,4118,United States,Pennsylvania,East
TXN_6991067,CUST_16,Electric household essentials,Item_19_EHE,32,8,256,Cash,In-store,1/23/2023,FALSE,13995,United States,New York,East
TXN_4541411,CUST_06,Electric household essentials,Item_11_EHE,20,4,80,Credit Card,Online,1/15/2025,,4378,United States,California,West
TXN_3354650,CUST_21,Electric household essentials,Item_19_EHE,32,1,32,Digital Wallet,Online,4/10/2024,FALSE,-4992,United States,South Carolina,South
TXN_3076458,CUST_11,Electric household essentials,Item_1_EHE,5,1,5,Digital Wallet,Online,12/4/2024,,-1548,United States,New York,East
TXN_5740802,CUST_12,Electric household essentials,Item_8_EHE,15.5,1,15.5,Cash,Online,9/20/2024,,12911,United States,Virginia,South
TXN_8402013,CUST_19,Electric household essentials,Item_12_EHE,21.5,8,172,Cash,In-store,9/23/2023,TRUE,3323,United States,Kentucky,South
TXN_5631765,CUST_19,Electric household essentials,Item_10_EHE,18.5,4,74,Credit Card,Online,11/10/2022,,16257,United States,Kentucky,South
TXN_7138571,CUST_13,Electric household essentials,,,4,140,Cash,Online,9/25/2023,FALSE,1258,United States,New York,East
TXN_6220862,CUST_21,Electric household essentials,Item_6_EHE,12.5,4,50,Cash,In-store,4/4/2023,,-2064,United States,Kentucky,South
TXN_8216096,CUST_25,Electric household essentials,Item_21_EHE,35,1,35,Cash,In-store,1/6/2025,FALSE,4039,United States,Kentucky,South
TXN_4063830,CUST_12,Electric household essentials,Item_17_EHE,29,7,203,Cash,In-store,12/18/2022,TRUE,6461,United States,New York,East
TXN_3158395,CUST_25,Electric household essentials,Item_15_EHE,26,1,26,Digital Wallet,Online,10/10/2023,FALSE,-6528,United States,New York,East
TXN_8295792,CUST_24,Electric household essentials,Item_25_EHE,41,7,287,Digital Wallet,In-store,2/2/2024,,13427,United States,California,West
TXN_7866173,CUST_04,Electric household essentials,Item_5_EHE,11,5,55,Credit Card,In-store,11/10/2022,,5511,United States,Texas,Central
TXN_8021276,CUST_18,Electric household essentials,Item_4_EHE,9.5,5,47.5,Digital Wallet,Online,10/14/2023,,-5190,United States,California,West
TXN_4624810,CUST_20,Electric household essentials,,,9,247.5,Digital Wallet,Online,11/8/2023,FALSE,15016,United States,Illinois,Central
TXN_8818340,CUST_04,Electric household essentials,Item_21_EHE,35,7,245,Digital Wallet,In-store,4/30/2022,TRUE,13605,United States,Texas,Central
TXN_3531848,CUST_23,Electric household essentials,Item_22_EHE,36.5,9,328.5,Credit Card,In-store,4/8/2022,TRUE,3420,United States,North Carolina,South
TXN_9976971,CUST_14,Electric household essentials,Item_15_EHE,26,7,182,Cash,In-store,5/21/2022,,5885,United States,Kentucky,South
TXN_4306611,CUST_16,Electric household essentials,Item_19_EHE,32,6,192,Digital Wallet,Online,8/25/2023,,9014,United States,New York,East
TXN_2345880,CUST_06,Electric household essentials,Item_13_EHE,23,4,92,Cash,In-store,9/9/2024,,-3101,United States,Washington,West
TXN_6321793,CUST_24,Electric household essentials,Item_13_EHE,23,6,138,Cash,Online,5/15/2024,TRUE,11183,United States,Missouri,Central
TXN_4699589,CUST_13,Electric household essentials,,41,,,Credit Card,Online,7/7/2023,FALSE,-5103,United States,New York,East
TXN_7807998,CUST_24,Electric household essentials,Item_5_EHE,11,4,44,Cash,In-store,1/3/2024,TRUE,6557,United States,Georgia,South
TXN_7157916,CUST_25,Electric household essentials,Item_16_EHE,27.5,4,110,Digital Wallet,In-store,9/24/2023,FALSE,-5601,United States,Rhode Island,East
TXN_8603145,CUST_15,Electric household essentials,Item_5_EHE,11,2,22,Digital Wallet,In-store,2/15/2024,FALSE,8261,United States,California,West
TXN_3297253,CUST_15,Electric household essentials,Item_23_EHE,38,1,38,Cash,Online,11/20/2023,FALSE,-2003,United States,California,West
TXN_5142992,CUST_19,Electric household essentials,Item_24_EHE,39.5,7,276.5,Digital Wallet,In-store,9/2/2023,,267,United States,Georgia,South
TXN_8262363,CUST_18,Electric household essentials,Item_12_EHE,21.5,4,86,Cash,Online,2/13/2023,TRUE,7792,United States,California,West
TXN_7345106,CUST_21,Electric household essentials,Item_1_EHE,5,3,15,Digital Wallet,Online,4/21/2024,,14705,United States,California,West
TXN_2625866,CUST_19,Electric household essentials,Item_12_EHE,21.5,5,107.5,Digital Wallet,In-store,1/31/2023,,14130,United States,California,West
TXN_4689214,CUST_15,Electric household essentials,Item_15_EHE,26,9,234,Cash,In-store,12/24/2023,FALSE,5158,United States,Michigan,Central
TXN_9991358,CUST_25,Electric household essentials,Item_18_EHE,30.5,6,183,Cash,Online,7/17/2023,,12115,United States,California,West
TXN_7589967,CUST_16,Electric household essentials,,14,,,Cash,Online,2/25/2023,,-4142,United States,California,West
TXN_9761735,CUST_02,Electric household essentials,Item_23_EHE,38,7,266,Digital Wallet,In-store,10/6/2024,FALSE,-327,United States,Connecticut,East
TXN_3206739,CUST_10,Electric household essentials,Item_12_EHE,21.5,7,150.5,Cash,In-store,6/21/2023,FALSE,-6014,United States,Connecticut,East
TXN_6866951,CUST_04,Electric household essentials,,,9,301.5,Credit Card,Online,9/24/2023,TRUE,10016,United States,New York,East
TXN_5968294,CUST_09,Electric household essentials,Item_12_EHE,21.5,3,64.5,Digital Wallet,Online,5/13/2024,TRUE,15448,United States,California,West
TXN_1284380,CUST_06,Electric household essentials,,,4,62,Cash,In-store,7/14/2023,TRUE,-4954,United States,California,West
TXN_5602945,CUST_03,Electric household essentials,Item_15_EHE,26,5,130,Digital Wallet,Online,9/29/2023,,-5600,United States,Florida,South
TXN_4858882,CUST_19,Electric household essentials,Item_25_EHE,41,10,410,Digital Wallet,Online,12/20/2023,TRUE,9370,United States,North Carolina,South
TXN_1960835,CUST_15,Electric household essentials,Item_8_EHE,15.5,2,31,Cash,Online,3/22/2022,,-6409,United States,Ohio,East
TXN_3869190,CUST_10,Electric household essentials,Item_4_EHE,9.5,7,66.5,Credit Card,In-store,7/21/2024,TRUE,6542,United States,Texas,Central
TXN_9199451,CUST_23,Electric household essentials,Item_20_EHE,33.5,7,234.5,Cash,In-store,11/8/2022,,13522,United States,Texas,Central
TXN_6724745,CUST_16,Electric household essentials,Item_20_EHE,33.5,9,301.5,Cash,Online,7/25/2022,FALSE,12772,United States,Illinois,Central
TXN_4631871,CUST_04,Electric household essentials,Item_16_EHE,27.5,5,137.5,Digital Wallet,In-store,10/24/2024,FALSE,-6144,United States,Florida,South
TXN_1265621,CUST_03,Electric household essentials,Item_22_EHE,36.5,8,292,Digital Wallet,Online,1/11/2022,TRUE,7287,United States,New York,East
TXN_6376057,CUST_18,Electric household essentials,Item_6_EHE,12.5,7,87.5,Digital Wallet,In-store,10/11/2023,TRUE,3290,United States,Illinois,Central
TXN_3978048,CUST_24,Electric household essentials,,,2,55,Credit Card,Online,4/26/2024,TRUE,15277,United States,California,West
TXN_2542225,CUST_15,Electric household essentials,Item_13_EHE,23,2,46,Digital Wallet,In-store,3/24/2023,,4145,United States,California,West
TXN_1134786,CUST_18,Electric household essentials,Item_17_EHE,29,1,29,Cash,In-store,9/21/2023,,2026,United States,Florida,South
TXN_6677830,CUST_25,Electric household essentials,Item_16_EHE,27.5,2,55,Cash,Online,12/22/2022,FALSE,-4012,United States,Florida,South
TXN_9540418,CUST_05,Electric household essentials,Item_3_EHE,8,5,40,Cash,In-store,4/13/2024,TRUE,5066,United States,Florida,South
TXN_4031068,CUST_23,Electric household essentials,Item_22_EHE,36.5,9,328.5,Digital Wallet,Online,1/31/2022,FALSE,1566,United States,Pennsylvania,East
TXN_1483524,CUST_22,Electric household essentials,Item_11_EHE,20,4,80,Cash,Online,3/11/2023,TRUE,-2870,United States,Pennsylvania,East
TXN_5171758,CUST_19,Electric household essentials,Item_21_EHE,35,10,350,Digital Wallet,Online,2/7/2022,TRUE,5995,United States,Florida,South
TXN_3061840,CUST_06,Electric household essentials,Item_14_EHE,24.5,5,122.5,Credit Card,Online,9/12/2024,TRUE,-6392,United States,Nebraska,Central
TXN_4324613,CUST_22,Electric household essentials,Item_22_EHE,36.5,7,255.5,Credit Card,Online,3/1/2022,,13404,United States,Nebraska,Central
TXN_1611531,CUST_13,Electric household essentials,Item_17_EHE,29,3,87,Credit Card,In-store,6/29/2024,,4718,United States,Pennsylvania,East
TXN_2885167,CUST_17,Electric household essentials,Item_7_EHE,14,8,112,Credit Card,Online,3/15/2022,,14627,United States,Pennsylvania,East
TXN_3962481,CUST_13,Electric household essentials,Item_12_EHE,21.5,3,64.5,Credit Card,In-store,2/2/2024,FALSE,-4169,United States,Texas,Central
TXN_5735723,CUST_05,Electric household essentials,Item_1_EHE,5,8,40,Digital Wallet,Online,11/26/2022,TRUE,-206,United States,Virginia,South
TXN_7459969,CUST_24,Electric household essentials,Item_19_EHE,32,5,160,Digital Wallet,Online,4/27/2024,,-502,United States,California,West
TXN_3568126,CUST_24,Electric household essentials,Item_16_EHE,27.5,6,165,Digital Wallet,In-store,10/18/2022,FALSE,5476,United States,California,West
TXN_6015616,CUST_06,Electric household essentials,Item_20_EHE,33.5,4,134,Cash,Online,5/30/2022,TRUE,-3371,United States,Kentucky,South
TXN_9463668,CUST_05,Electric household essentials,Item_25_EHE,41,2,82,Credit Card,Online,6/26/2022,FALSE,10927,United States,North Dakota,Central
TXN_1842699,CUST_16,Electric household essentials,Item_20_EHE,33.5,3,100.5,Digital Wallet,Online,6/4/2022,TRUE,7906,United States,New Hampshire,East
TXN_7784746,CUST_16,Electric household essentials,,41,,,Credit Card,Online,4/5/2022,TRUE,-1999,United States,New Hampshire,East
TXN_7997772,CUST_16,Electric household essentials,Item_1_EHE,5,7,35,Digital Wallet,In-store,3/9/2023,FALSE,2514,United States,Illinois,Central
TXN_2860283,CUST_04,Electric household essentials,Item_1_EHE,5,2,10,Credit Card,In-store,6/15/2024,TRUE,9629,United States,Ohio,East
TXN_2781577,CUST_04,Electric household essentials,Item_15_EHE,26,2,52,Cash,Online,1/13/2023,FALSE,12973,United States,California,West
TXN_9605931,CUST_16,Electric household essentials,Item_13_EHE,23,9,207,Credit Card,Online,12/26/2022,FALSE,11755,United States,Colorado,West
TXN_3864173,CUST_08,Electric household essentials,Item_13_EHE,23,5,115,Cash,In-store,12/6/2023,TRUE,-4922,United States,Colorado,West
TXN_9371962,CUST_12,Electric household essentials,Item_25_EHE,41,2,82,Digital Wallet,In-store,12/30/2022,,-3599,United States,Texas,Central
TXN_3826429,CUST_22,Electric household essentials,Item_6_EHE,12.5,9,112.5,Cash,Online,5/19/2024,FALSE,125,United States,Texas,Central
TXN_6263624,CUST_21,Electric household essentials,Item_21_EHE,35,8,280,Digital Wallet,Online,11/29/2023,FALSE,10203,United States,Texas,Central
TXN_2220459,CUST_14,Electric household essentials,Item_12_EHE,21.5,7,150.5,Cash,Online,9/28/2024,FALSE,10516,United States,New York,East
TXN_5081040,CUST_04,Electric household essentials,Item_15_EHE,26,7,182,Cash,In-store,1/23/2022,TRUE,16204,United States,New York,East
TXN_4287352,CUST_01,Electric household essentials,Item_13_EHE,23,1,23,Credit Card,In-store,11/3/2024,TRUE,8020,United States,Virginia,South
TXN_4885762,CUST_19,Electric household essentials,Item_21_EHE,35,8,280,Digital Wallet,Online,12/22/2023,,-6341,United States,California,West
TXN_1940400,CUST_04,Electric household essentials,Item_20_EHE,33.5,3,100.5,Credit Card,In-store,5/25/2023,TRUE,-1844,United States,Pennsylvania,East
TXN_7561034,CUST_14,Electric household essentials,Item_4_EHE,9.5,10,95,Credit Card,Online,8/25/2022,,5330,United States,Texas,Central
TXN_3945230,CUST_15,Electric household essentials,Item_8_EHE,15.5,2,31,Digital Wallet,Online,4/24/2023,FALSE,7801,United States,California,West
TXN_7953083,CUST_12,Electric household essentials,Item_19_EHE,32,6,192,Cash,In-store,7/31/2024,FALSE,11737,United States,Arizona,West
TXN_3572918,CUST_19,Electric household essentials,Item_6_EHE,12.5,1,12.5,Cash,Online,2/16/2022,TRUE,13823,United States,California,West
TXN_6701976,CUST_12,Electric household essentials,Item_21_EHE,35,6,210,Credit Card,In-store,9/24/2023,,-2580,United States,Massachusetts,East
TXN_2059946,CUST_18,Electric household essentials,Item_10_EHE,18.5,6,111,Credit Card,In-store,11/11/2023,FALSE,2038,United States,California,West
TXN_5701956,CUST_07,Electric household essentials,Item_6_EHE,12.5,3,37.5,Credit Card,Online,5/30/2022,FALSE,6421,United States,Virginia,South
TXN_9950204,CUST_02,Electric household essentials,Item_5_EHE,11,6,66,Digital Wallet,In-store,11/11/2023,TRUE,-1971,United States,California,West
TXN_8351579,CUST_22,Electric household essentials,Item_19_EHE,32,3,96,Digital Wallet,In-store,1/11/2024,FALSE,-6717,United States,Massachusetts,East
TXN_7238799,CUST_23,Electric household essentials,Item_20_EHE,33.5,3,100.5,Cash,In-store,3/8/2023,FALSE,11419,United States,Michigan,Central
TXN_8825993,CUST_06,Electric household essentials,Item_1_EHE,5,3,15,Cash,Online,5/2/2024,TRUE,11006,United States,Michigan,Central
TXN_9861492,CUST_19,Electric household essentials,Item_9_EHE,17,2,34,Credit Card,Online,10/13/2023,TRUE,-4434,United States,Pennsylvania,East
TXN_1834791,CUST_08,Electric household essentials,Item_4_EHE,9.5,6,57,Digital Wallet,In-store,5/31/2024,TRUE,4548,United States,Ohio,East
TXN_5692250,CUST_19,Electric household essentials,Item_6_EHE,12.5,3,37.5,Cash,In-store,9/11/2022,TRUE,-4953,United States,Ohio,East
TXN_3766991,CUST_21,Electric household essentials,Item_15_EHE,26,8,208,Cash,Online,9/24/2023,TRUE,6112,United States,Virginia,South
TXN_9951192,CUST_05,Electric household essentials,Item_22_EHE,36.5,7,255.5,Cash,In-store,6/27/2024,,12552,United States,North Carolina,South
TXN_4214690,CUST_06,Electric household essentials,Item_7_EHE,14,6,84,Cash,Online,11/1/2023,TRUE,-1994,United States,California,West
TXN_2128173,CUST_22,Electric household essentials,Item_9_EHE,17,5,85,Credit Card,Online,9/17/2022,FALSE,64,United States,Illinois,Central
TXN_6411912,CUST_17,Electric household essentials,Item_25_EHE,41,8,328,Digital Wallet,In-store,11/1/2024,TRUE,1215,United States,Tennessee,South
TXN_6328740,CUST_07,Electric household essentials,Item_25_EHE,41,8,328,Credit Card,Online,7/29/2024,,-6162,United States,Tennessee,South
TXN_9093964,CUST_19,Electric household essentials,Item_25_EHE,41,3,123,Credit Card,Online,12/24/2024,FALSE,6545,United States,California,West
TXN_2384499,CUST_18,Electric household essentials,Item_25_EHE,41,8,328,Cash,In-store,12/13/2024,,-6998,United States,Texas,Central
TXN_6677921,CUST_01,Electric household essentials,Item_5_EHE,11,8,88,Digital Wallet,Online,12/7/2024,FALSE,15189,United States,Washington,West
TXN_2954304,CUST_25,Electric household essentials,Item_12_EHE,21.5,2,43,Digital Wallet,Online,11/14/2024,TRUE,8503,United States,Texas,Central
TXN_6680454,CUST_25,Electric household essentials,Item_5_EHE,11,8,88,Cash,In-store,3/14/2022,,-4035,United States,Illinois,Central
TXN_5400225,CUST_04,Electric household essentials,Item_18_EHE,30.5,8,244,Cash,Online,6/14/2023,,1082,United States,Mississippi,South
TXN_5495475,CUST_06,Electric household essentials,Item_11_EHE,20,5,100,Credit Card,Online,6/11/2022,,15624,United States,New York,East
TXN_8155707,CUST_25,Electric household essentials,Item_20_EHE,33.5,6,201,Cash,Online,11/18/2024,TRUE,1800,United States,New York,East
TXN_1044590,CUST_12,Electric household essentials,,,4,56,Cash,Online,5/7/2024,FALSE,5511,United States,North Carolina,South
TXN_6920881,CUST_07,Electric household essentials,Item_1_EHE,5,5,25,Credit Card,In-store,5/10/2023,FALSE,7230,United States,North Carolina,South
TXN_7415965,CUST_23,Electric household essentials,Item_5_EHE,11,8,88,Cash,In-store,9/19/2023,,2527,United States,Colorado,West
TXN_4674560,CUST_06,Electric household essentials,Item_22_EHE,36.5,9,328.5,Digital Wallet,Online,8/19/2022,,-678,United States,Arkansas,South
TXN_4734390,CUST_02,Electric household essentials,Item_11_EHE,20,1,20,Digital Wallet,Online,8/14/2024,FALSE,-6494,United States,New York,East
TXN_7974413,CUST_13,Electric household essentials,Item_15_EHE,26,5,130,Cash,Online,7/12/2024,TRUE,7317,United States,Tennessee,South
TXN_5739434,CUST_05,Electric household essentials,Item_13_EHE,23,2,46,Credit Card,In-store,4/15/2022,,-6861,United States,California,West
TXN_6437047,CUST_03,Electric household essentials,,,7,255.5,Cash,Online,3/28/2023,,-3561,United States,Virginia,South
TXN_7752160,CUST_24,Electric household essentials,Item_20_EHE,33.5,3,100.5,Credit Card,Online,8/29/2024,FALSE,13318,United States,Oregon,West
TXN_1593463,CUST_08,Electric household essentials,Item_21_EHE,35,7,245,Credit Card,In-store,11/27/2022,,-6284,United States,California,West
TXN_4984048,CUST_08,Electric household essentials,Item_25_EHE,41,5,205,Credit Card,In-store,2/27/2022,,-2041,United States,California,West
TXN_9631306,CUST_09,Electric household essentials,Item_20_EHE,33.5,8,268,Digital Wallet,In-store,2/18/2024,TRUE,13822,United States,Texas,Central
TXN_5268837,CUST_01,Electric household essentials,Item_22_EHE,36.5,2,73,Credit Card,Online,1/15/2022,TRUE,16263,United States,Texas,Central
TXN_9268528,CUST_13,Electric household essentials,Item_23_EHE,38,8,304,Cash,Online,3/25/2024,,-6316,United States,Florida,South
TXN_8147389,CUST_14,Electric household essentials,Item_15_EHE,26,5,130,Digital Wallet,In-store,12/2/2023,,-5705,United States,Illinois,Central
TXN_4824204,CUST_22,Electric household essentials,Item_15_EHE,26,4,104,Digital Wallet,Online,4/24/2023,,1554,United States,Washington,West
TXN_1160375,CUST_14,Electric household essentials,Item_5_EHE,11,10,110,Credit Card,Online,8/12/2023,FALSE,-6128,United States,Washington,West
TXN_9911083,CUST_07,Electric household essentials,Item_16_EHE,27.5,2,55,Digital Wallet,In-store,10/18/2023,FALSE,8181,United States,Pennsylvania,East
TXN_8619540,CUST_11,Electric household essentials,Item_25_EHE,41,5,205,Digital Wallet,In-store,7/17/2022,,-5657,United States,New York,East
TXN_3965941,CUST_06,Electric household essentials,Item_24_EHE,39.5,2,79,Credit Card,Online,8/19/2022,FALSE,2936,United States,Missouri,Central
TXN_5311558,CUST_16,Electric household essentials,Item_13_EHE,23,10,230,Cash,In-store,12/6/2024,FALSE,-6327,United States,Texas,Central
TXN_5527798,CUST_16,Electric household essentials,Item_2_EHE,6.5,6,39,Digital Wallet,In-store,5/16/2023,FALSE,1225,United States,Texas,Central
TXN_1135523,CUST_04,Electric household essentials,Item_20_EHE,33.5,6,201,Credit Card,In-store,8/4/2024,,9169,United States,Texas,Central
TXN_7949456,CUST_21,Electric household essentials,Item_15_EHE,26,4,104,Cash,Online,5/9/2023,FALSE,11994,United States,Pennsylvania,East
TXN_4609121,CUST_05,Electric household essentials,Item_11_EHE,20,2,40,Credit Card,In-store,11/13/2024,FALSE,13163,United States,Pennsylvania,East
TXN_3301515,CUST_17,Electric household essentials,Item_8_EHE,15.5,2,31,Credit Card,Online,1/10/2022,TRUE,-2627,United States,Texas,Central
TXN_6923329,CUST_08,Electric household essentials,Item_17_EHE,29,6,174,Digital Wallet,Online,4/10/2023,,-1362,United States,Oregon,West
TXN_3505141,CUST_15,Electric household essentials,Item_6_EHE,12.5,10,125,Credit Card,Online,1/1/2025,TRUE,8105,United States,North Carolina,South
TXN_1258675,CUST_06,Electric household essentials,Item_7_EHE,14,3,42,Digital Wallet,In-store,8/1/2023,FALSE,-5609,United States,New Mexico,West
TXN_8519447,CUST_20,Electric household essentials,Item_15_EHE,26,4,104,Credit Card,In-store,7/31/2024,,9138,United States,California,West
TXN_6491775,CUST_06,Electric household essentials,Item_5_EHE,11,5,55,Digital Wallet,In-store,6/29/2023,FALSE,10831,United States,Illinois,Central
TXN_4398638,CUST_07,Electric household essentials,Item_8_EHE,15.5,10,155,Digital Wallet,In-store,11/18/2022,TRUE,4266,United States,California,West
TXN_7867022,CUST_04,Electric household essentials,Item_17_EHE,29,4,116,Credit Card,In-store,12/31/2023,,3993,United States,Pennsylvania,East
TXN_2581258,CUST_14,Electric household essentials,Item_13_EHE,23,4,92,Credit Card,Online,2/13/2022,FALSE,-104,United States,Pennsylvania,East
TXN_3883115,CUST_11,Electric household essentials,Item_23_EHE,38,3,114,Cash,In-store,10/20/2024,FALSE,1926,United States,California,West
TXN_8466225,CUST_01,Electric household essentials,Item_19_EHE,32,10,320,Cash,Online,6/6/2022,FALSE,-6077,United States,South Dakota,Central
TXN_7340795,CUST_01,Electric household essentials,Item_12_EHE,21.5,10,215,Cash,Online,6/3/2023,FALSE,13463,United States,Washington,West
TXN_5498917,CUST_12,Electric household essentials,Item_5_EHE,11,3,33,Cash,In-store,7/25/2024,FALSE,-4352,United States,California,West
TXN_2669850,CUST_22,Electric household essentials,,29,,,Cash,Online,6/7/2024,TRUE,-757,United States,Illinois,Central
