"TransactionID","CustomerID","Category","Item","UnitPrice","Quantity","TotalSpent","PaymentMethod","Location","TransactionDate","DiscountApplied","Profit","Country","State","Region"
"TXN_8269434","CUST_11","Computers and electric accessories","Item_15_CEA",26,3,78,"Cash","In-store","2023-07-03","TRUE",-1498,"United States","Illinois","Central"
"TXN_9299347","CUST_01","Computers and electric accessories","Item_14_CEA",24.5,2,49,"Cash","Online","2024-11-14","FALSE",8561,"United States","Colorado","West"
"TXN_6499717","CUST_06","Computers and electric accessories","Item_16_CEA",27.5,5,137.5,"Credit Card","Online","2024-07-15","FALSE",-7416,"United States","New York","East"
"TXN_7955635","CUST_25","Computers and electric accessories","Item_10_CEA",18.5,4,74,"Credit Card","In-store","2023-03-19","FALSE",-7228,"United States","Georgia","South"
"TXN_6292835","CUST_07","Computers and electric accessories","Item_20_CEA",33.5,7,234.5,"Credit Card","Online","2022-04-25","FALSE",7672,"United States","Oklahoma","Central"
"TXN_1765249","CUST_10","Computers and electric accessories","Item_22_CEA",36.5,4,146,"Cash","Online","2024-02-27","TRUE",13027,"United States","South Dakota","Central"
"TXN_5501500","CUST_25","Computers and electric accessories","Item_21_CEA",35,10,350,"Credit Card","In-store","2024-05-17","FALSE",8922,"United States","Connecticut","East"
"TXN_6404565","CUST_01","Computers and electric accessories","Item_19_CEA",32,8,256,"Digital Wallet","Online","2023-05-21","FALSE",11514,"United States","Washington","West"
"TXN_8375614","CUST_25","Computers and electric accessories","Item_20_CEA",33.5,6,201,"Digital Wallet","Online","2022-01-07","FALSE",-5589,"United States","California","West"
"TXN_5448250","CUST_03","Computers and electric accessories","Item_20_CEA",33.5,6,201,"Cash","Online","2024-03-21","TRUE",5730,"United States","New York","East"
"TXN_2279408","CUST_22","Computers and electric accessories","Item_12_CEA",21.5,9,193.5,"Credit Card","Online","2024-08-25","FALSE",-4208,"United States","Pennsylvania","East"
"TXN_2209765","CUST_21","Computers and electric accessories","Item_2_CEA",6.5,3,19.5,"Cash","Online","2022-07-06","TRUE",15967,"United States","New York","East"
"TXN_3846992","CUST_15","Computers and electric accessories","Item_7_CEA",14,9,126,"Digital Wallet","Online","2023-12-11","TRUE",-6672,"United States","New York","East"
"TXN_1068864","CUST_13","Computers and electric accessories","Item_16_CEA",27.5,5,137.5,"Credit Card","In-store","2023-02-16","TRUE",1505,"United States","Tennessee","South"
"TXN_4611823","CUST_16","Computers and electric accessories","Item_2_CEA",6.5,9,58.5,"Credit Card","In-store","2023-04-08","FALSE",-3631,"United States","New York","East"
"TXN_2746895","CUST_04","Computers and electric accessories","Item_19_CEA",32,8,256,"Digital Wallet","In-store","2022-08-19","FALSE",6950,"United States","Georgia","South"
"TXN_5974170","CUST_04","Computers and electric accessories","Item_10_CEA",18.5,10,185,"Digital Wallet","Online","2024-01-21","FALSE",7589,"United States","Illinois","Central"
"TXN_7132653","CUST_11","Computers and electric accessories","Item_11_CEA",20,3,60,"Credit Card","Online","2024-04-12","FALSE",6657,"United States","New York","East"
"TXN_7989998","CUST_10","Computers and electric accessories","Item_2_CEA",6.5,1,6.5,"Digital Wallet","Online","2024-07-22","FALSE",-6946,"United States","Florida","South"
"TXN_4023955","CUST_07","Computers and electric accessories","Item_18_CEA",30.5,8,244,"Cash","Online","2024-07-03","FALSE",10683,"United States","North Carolina","South"
"TXN_8987762","CUST_22","Computers and electric accessories","Item_17_CEA",29,9,261,"Credit Card","In-store","2024-11-18","FALSE",-6282,"United States","Tennessee","South"
"TXN_9717609","CUST_16","Computers and electric accessories","Item_8_CEA",15.5,2,31,"Cash","In-store","2022-12-09","TRUE",2993,"United States","Pennsylvania","East"
"TXN_6424495","CUST_06","Computers and electric accessories","Item_3_CEA",8,9,72,"Digital Wallet","In-store","2023-05-21","FALSE",11961,"United States","Texas","Central"
"TXN_7602955","CUST_12","Computers and electric accessories","Item_14_CEA",24.5,4,98,"Digital Wallet","Online","2024-03-24","TRUE",-7032,"United States","California","West"
"TXN_1464198","CUST_07","Computers and electric accessories","Item_22_CEA",36.5,10,365,"Credit Card","Online","2022-04-09","TRUE",-6483,"United States","California","West"
"TXN_9163687","CUST_19","Computers and electric accessories","Item_20_CEA",33.5,3,100.5,"Digital Wallet","Online","2024-06-21","FALSE",7623,"United States","California","West"
"TXN_6430445","CUST_20","Computers and electric accessories","Item_22_CEA",36.5,9,328.5,"Cash","Online","2023-02-06","TRUE",11672,"United States","Minnesota","Central"
"TXN_1942110","CUST_09","Computers and electric accessories","Item_8_CEA",15.5,3,46.5,"Credit Card","Online","2024-04-09","TRUE",9315,"United States","Maryland","East"
"TXN_9699376","CUST_06","Computers and electric accessories","Item_16_CEA",27.5,7,192.5,"Digital Wallet","Online","2022-01-24","TRUE",15656,"United States","Pennsylvania","East"
"TXN_9099567","CUST_15","Computers and electric accessories","Item_20_CEA",33.5,1,33.5,"Digital Wallet","In-store","2023-06-14","TRUE",13452,"United States","Illinois","Central"
"TXN_9474780","CUST_09","Computers and electric accessories","Item_22_CEA",36.5,9,328.5,"Cash","Online","2023-11-15","TRUE",14658,"United States","Michigan","Central"
"TXN_3876549","CUST_03","Computers and electric accessories","Item_20_CEA",33.5,7,234.5,"Digital Wallet","Online","2022-07-21","TRUE",6990,"United States","Connecticut","East"
"TXN_8796772","CUST_22","Computers and electric accessories","Item_12_CEA",21.5,10,215,"Cash","In-store","2024-06-14","FALSE",10972,"United States","California","West"
"TXN_6128965","CUST_10","Computers and electric accessories","Item_18_CEA",30.5,6,183,"Credit Card","In-store","2024-09-26","TRUE",-2007,"United States","California","West"
"TXN_3598923","CUST_16","Computers and electric accessories","Item_5_CEA",11,8,88,"Cash","Online","2024-07-18","FALSE",-1336,"United States","Colorado","West"
"TXN_8653248","CUST_21","Computers and electric accessories","Item_2_CEA",6.5,10,65,"Credit Card","Online","2022-04-07","TRUE",5030,"United States","Pennsylvania","East"
"TXN_8090236","CUST_04","Computers and electric accessories","Item_14_CEA",24.5,7,171.5,"Digital Wallet","Online","2023-05-13","FALSE",7658,"United States","Pennsylvania","East"
"TXN_6801032","CUST_01","Computers and electric accessories","Item_20_CEA",33.5,7,234.5,"Digital Wallet","In-store","2022-05-23","FALSE",13700,"United States","Virginia","South"
"TXN_9920471","CUST_06","Computers and electric accessories","Item_9_CEA",17,7,119,"Cash","Online","2023-03-18","FALSE",9384,"United States","Arizona","West"
"TXN_9556376","CUST_04","Computers and electric accessories","Item_11_CEA",20,4,80,"Credit Card","Online","2023-07-11","FALSE",1312,"United States","New York","East"
"TXN_3271634","CUST_25","Computers and electric accessories","Item_15_CEA",26,4,104,"Credit Card","Online","2023-02-26","TRUE",-6771,"United States","North Carolina","South"
"TXN_6960333","CUST_12","Computers and electric accessories","Item_17_CEA",29,2,58,"Credit Card","Online","2024-12-12","TRUE",11698,"United States","Washington","West"
"TXN_1712895","CUST_07","Computers and electric accessories","Item_2_CEA",6.5,5,32.5,"Digital Wallet","In-store","2024-09-06","FALSE",-2563,"United States","Texas","Central"
"TXN_4396807","CUST_17","Electric household essentials","Item_13_EHE",23,1,23,"Digital Wallet","In-store","2022-02-07","FALSE",8814,"United States","California","West"
"TXN_8114453","CUST_10","Electric household essentials","Item_21_EHE",35,2,70,"Digital Wallet","In-store","2023-05-09","FALSE",-1038,"United States","California","West"
"TXN_3208232","CUST_25","Electric household essentials","Item_8_EHE",15.5,4,62,"Digital Wallet","In-store","2024-01-13","FALSE",-1969,"United States","Washington","West"
"TXN_9209383","CUST_12","Electric household essentials","Item_7_EHE",14,9,126,"Credit Card","In-store","2024-09-16","FALSE",-6828,"United States","Pennsylvania","East"
"TXN_9896056","CUST_10","Electric household essentials","Item_20_EHE",33.5,3,100.5,"Digital Wallet","Online","2022-12-29","TRUE",12491,"United States","Texas","Central"
"TXN_3135312","CUST_11","Electric household essentials","Item_16_EHE",27.5,10,275,"Cash","Online","2022-09-27","TRUE",4872,"United States","New York","East"
"TXN_5822350","CUST_16","Electric household essentials","Item_23_EHE",38,1,38,"Cash","In-store","2022-03-21","TRUE",-5541,"United States","New York","East"
"TXN_8960682","CUST_25","Electric household essentials","Item_1_EHE",5,2,10,"Cash","Online","2023-06-10","FALSE",-2680,"United States","Ohio","East"
"TXN_2690179","CUST_12","Electric household essentials","Item_12_EHE",21.5,2,43,"Digital Wallet","In-store","2023-09-09","TRUE",-7232,"United States","Colorado","West"
"TXN_2795990","CUST_03","Electric household essentials","Item_22_EHE",36.5,2,73,"Digital Wallet","In-store","2024-07-15","FALSE",16169,"United States","Texas","Central"
"TXN_8547389","CUST_11","Electric household essentials","Item_17_EHE",29,4,116,"Cash","Online","2022-05-26","FALSE",11104,"United States","Michigan","Central"
"TXN_8503614","CUST_12","Electric household essentials","Item_21_EHE",35,3,105,"Credit Card","Online","2022-12-14","TRUE",9328,"United States","California","West"
"TXN_9827245","CUST_02","Electric household essentials","Item_21_EHE",35,5,175,"Digital Wallet","Online","2022-04-12","FALSE",5901,"United States","Minnesota","Central"
"TXN_7801513","CUST_01","Electric household essentials","Item_5_EHE",11,6,66,"Digital Wallet","In-store","2022-09-21","TRUE",3,"United States","Oregon","West"
"TXN_8714034","CUST_09","Electric household essentials","Item_6_EHE",12.5,4,50,"Digital Wallet","In-store","2023-01-07","TRUE",3948,"United States","Colorado","West"
"TXN_7493896","CUST_11","Electric household essentials","Item_11_EHE",20,4,80,"Cash","In-store","2024-12-07","TRUE",-2237,"United States","New Jersey","East"
"TXN_6582130","CUST_03","Electric household essentials","Item_13_EHE",23,9,207,"Digital Wallet","Online","2024-12-25","FALSE",5244,"United States","California","West"
"TXN_4435938","CUST_05","Electric household essentials","Item_13_EHE",23,4,92,"Credit Card","In-store","2023-08-06","FALSE",-7332,"United States","Pennsylvania","East"
"TXN_9970141","CUST_10","Electric household essentials","Item_1_EHE",5,3,15,"Cash","In-store","2023-07-03","FALSE",-467,"United States","California","West"
"TXN_7222601","CUST_18","Electric household essentials","Item_12_EHE",21.5,2,43,"Cash","Online","2022-09-10","FALSE",-2557,"United States","Arizona","West"
"TXN_9778912","CUST_14","Electric household essentials","Item_21_EHE",35,8,280,"Credit Card","Online","2024-08-27","FALSE",11680,"United States","California","West"
"TXN_8148435","CUST_24","Electric household essentials","Item_23_EHE",38,6,228,"Credit Card","Online","2024-01-20","TRUE",7890,"United States","California","West"
"TXN_6070296","CUST_19","Electric household essentials","Item_5_EHE",11,3,33,"Cash","In-store","2024-01-31","FALSE",-4503,"United States","California","West"
"TXN_2782829","CUST_02","Electric household essentials","Item_12_EHE",21.5,7,150.5,"Cash","In-store","2024-03-14","TRUE",16018,"United States","North Carolina","South"
"TXN_1642953","CUST_18","Electric household essentials","Item_16_EHE",27.5,5,137.5,"Digital Wallet","In-store","2022-10-30","TRUE",484,"United States","California","West"
"TXN_1373649","CUST_09","Electric household essentials","Item_22_EHE",36.5,6,219,"Cash","In-store","2023-05-07","FALSE",-447,"United States","California","West"
"TXN_3949704","CUST_22","Electric household essentials","Item_21_EHE",35,9,315,"Cash","Online","2022-06-12","FALSE",10244,"United States","New York","East"
"TXN_4412300","CUST_05","Electric household essentials","Item_23_EHE",38,10,380,"Digital Wallet","In-store","2022-08-18","FALSE",11532,"United States","California","West"
"TXN_6417585","CUST_05","Electric household essentials","Item_19_EHE",32,2,64,"Cash","In-store","2023-02-08","TRUE",1311,"United States","Illinois","Central"
"TXN_2175503","CUST_20","Electric household essentials","Item_21_EHE",35,6,210,"Cash","In-store","2024-01-02","FALSE",9324,"United States","Georgia","South"
"TXN_9150129","CUST_06","Electric household essentials","Item_4_EHE",9.5,10,95,"Cash","In-store","2024-06-27","TRUE",9376,"United States","Missouri","Central"
"TXN_8090678","CUST_08","Electric household essentials","Item_8_EHE",15.5,5,77.5,"Digital Wallet","Online","2024-05-01","FALSE",12984,"United States","Illinois","Central"
"TXN_9398224","CUST_18","Electric household essentials","Item_8_EHE",15.5,5,77.5,"Digital Wallet","In-store","2024-02-16","TRUE",-4090,"United States","California","West"
"TXN_9044784","CUST_21","Electric household essentials","Item_25_EHE",41,5,205,"Digital Wallet","Online","2024-03-22","TRUE",-1118,"United States","California","West"
"TXN_5371741","CUST_12","Electric household essentials","Item_17_EHE",29,4,116,"Digital Wallet","In-store","2022-08-21","TRUE",3023,"United States","Washington","West"
"TXN_9972181","CUST_22","Electric household essentials","Item_21_EHE",35,5,175,"Cash","In-store","2024-12-28","FALSE",13304,"United States","Illinois","Central"
"TXN_4108548","CUST_20","Electric household essentials","Item_6_EHE",12.5,2,25,"Cash","Online","2023-03-12","FALSE",-1231,"United States","Pennsylvania","East"
"TXN_3302248","CUST_20","Electric household essentials","Item_10_EHE",18.5,3,55.5,"Credit Card","Online","2024-01-04","FALSE",2519,"United States","Michigan","Central"
"TXN_7830284","CUST_19","Electric household essentials","Item_21_EHE",35,5,175,"Credit Card","Online","2022-08-10","TRUE",-3975,"United States","Michigan","Central"
"TXN_6889696","CUST_10","Electric household essentials","Item_8_EHE",15.5,3,46.5,"Cash","Online","2023-06-20","FALSE",1892,"United States","Florida","South"
"TXN_4396240","CUST_23","Electric household essentials","Item_23_EHE",38,9,342,"Cash","Online","2024-04-28","TRUE",-4630,"United States","Georgia","South"
"TXN_8261937","CUST_14","Electric household essentials","Item_5_EHE",11,2,22,"Digital Wallet","In-store","2022-03-10","TRUE",2400,"United States","Pennsylvania","East"
"TXN_6684210","CUST_11","Electric household essentials","Item_9_EHE",17,3,51,"Cash","Online","2023-02-16","TRUE",1733,"United States","Pennsylvania","East"
"TXN_9293724","CUST_18","Electric household essentials","Item_6_EHE",12.5,6,75,"Cash","In-store","2022-11-13","FALSE",-2392,"United States","North Carolina","South"
"TXN_3404023","CUST_04","Electric household essentials","Item_23_EHE",38,4,152,"Digital Wallet","Online","2022-08-08","FALSE",1382,"United States","Washington","West"
"TXN_8490314","CUST_24","Electric household essentials","Item_15_EHE",26,3,78,"Cash","In-store","2024-12-28","TRUE",-5356,"United States","Utah","West"
"TXN_3747046","CUST_11","Electric household essentials","Item_18_EHE",30.5,2,61,"Digital Wallet","Online","2022-11-22","FALSE",-2708,"United States","Washington","West"
"TXN_8972051","CUST_10","Electric household essentials","Item_17_EHE",29,1,29,"Credit Card","In-store","2024-02-28","TRUE",8696,"United States","Texas","Central"
"TXN_1036311","CUST_16","Electric household essentials","Item_17_EHE",29,1,29,"Cash","In-store","2022-12-22","FALSE",-1058,"United States","California","West"
"TXN_5896151","CUST_21","Electric household essentials","Item_15_EHE",26,6,156,"Digital Wallet","Online","2024-02-25","FALSE",7922,"United States","Florida","South"
"TXN_3184832","CUST_06","Electric household essentials","Item_11_EHE",20,2,40,"Credit Card","In-store","2022-02-08","TRUE",12513,"United States","Virginia","South"
"TXN_8491772","CUST_07","Electric household essentials","Item_23_EHE",38,3,114,"Cash","Online","2022-10-21","TRUE",-1514,"United States","California","West"
"TXN_5598006","CUST_05","Electric household essentials","Item_13_EHE",23,5,115,"Cash","In-store","2024-01-09","FALSE",1662,"United States","Kentucky","South"
"TXN_9898312","CUST_18","Electric household essentials","Item_16_EHE",27.5,7,192.5,"Credit Card","Online","2024-03-06","TRUE",15069,"United States","Ohio","East"
"TXN_5157703","CUST_17","Electric household essentials","Item_1_EHE",5,10,50,"Cash","In-store","2022-08-30","TRUE",12095,"United States","New York","East"
"TXN_9861104","CUST_02","Electric household essentials","Item_23_EHE",38,1,38,"Credit Card","In-store","2024-05-01","FALSE",8767,"United States","New Jersey","East"
"TXN_1713611","CUST_24","Electric household essentials","Item_16_EHE",27.5,1,27.5,"Digital Wallet","Online","2024-09-14","TRUE",13847,"United States","Florida","South"
"TXN_5518578","CUST_06","Electric household essentials","Item_19_EHE",32,6,192,"Cash","In-store","2022-09-15","FALSE",2728,"United States","California","West"
"TXN_2259360","CUST_25","Electric household essentials","Item_12_EHE",21.5,6,129,"Digital Wallet","In-store","2022-02-17","FALSE",15327,"United States","New York","East"
"TXN_4785966","CUST_09","Electric household essentials","Item_10_EHE",18.5,1,18.5,"Digital Wallet","In-store","2022-09-11","TRUE",14294,"United States","Michigan","Central"
"TXN_8377286","CUST_16","Electric household essentials","Item_15_EHE",26,5,130,"Credit Card","In-store","2024-06-25","FALSE",11055,"United States","California","West"
"TXN_4161318","CUST_21","Electric household essentials","Item_13_EHE",23,7,161,"Credit Card","Online","2023-08-18","FALSE",-586,"United States","Michigan","Central"
"TXN_5401680","CUST_21","Electric household essentials","Item_11_EHE",20,9,180,"Cash","In-store","2023-01-23","FALSE",268,"United States","Wisconsin","Central"
"TXN_2411071","CUST_17","Electric household essentials","Item_25_EHE",41,4,164,"Cash","In-store","2023-11-28","FALSE",-3816,"United States","Texas","Central"
"TXN_7633119","CUST_05","Electric household essentials","Item_13_EHE",23,9,207,"Cash","Online","2022-03-01","TRUE",4248,"United States","Ohio","East"
"TXN_7085000","CUST_01","Electric household essentials","Item_5_EHE",11,8,88,"Cash","Online","2022-07-23","TRUE",14759,"United States","Pennsylvania","East"
"TXN_9196494","CUST_25","Electric household essentials","Item_25_EHE",41,5,205,"Credit Card","In-store","2024-12-28","TRUE",3189,"United States","California","West"
"TXN_3803930","CUST_23","Electric household essentials","Item_22_EHE",36.5,5,182.5,"Digital Wallet","Online","2025-01-14","TRUE",6965,"United States","Colorado","West"
"TXN_3514548","CUST_18","Electric household essentials","Item_25_EHE",41,1,41,"Credit Card","In-store","2024-04-05","FALSE",2984,"United States","Colorado","West"
"TXN_8847569","CUST_16","Electric household essentials","Item_21_EHE",35,5,175,"Cash","In-store","2023-07-19","TRUE",5436,"United States","Kentucky","South"
"TXN_9535889","CUST_08","Electric household essentials","Item_17_EHE",29,1,29,"Credit Card","Online","2024-03-20","TRUE",-4987,"United States","North Carolina","South"
"TXN_9094922","CUST_23","Electric household essentials","Item_19_EHE",32,5,160,"Credit Card","In-store","2022-07-12","FALSE",-5918,"United States","Washington","West"
"TXN_8866685","CUST_13","Electric household essentials","Item_21_EHE",35,1,35,"Digital Wallet","Online","2022-08-04","FALSE",11647,"United States","North Carolina","South"
"TXN_6490751","CUST_07","Electric household essentials","Item_8_EHE",15.5,1,15.5,"Credit Card","In-store","2023-04-27","TRUE",-4358,"United States","Pennsylvania","East"
"TXN_8789507","CUST_01","Electric household essentials","Item_25_EHE",41,4,164,"Digital Wallet","In-store","2023-09-30","TRUE",4172,"United States","Arizona","West"
"TXN_7969813","CUST_17","Electric household essentials","Item_12_EHE",21.5,1,21.5,"Credit Card","In-store","2022-06-16","TRUE",14896,"United States","California","West"
"TXN_4222025","CUST_02","Electric household essentials","Item_9_EHE",17,4,68,"Digital Wallet","Online","2022-03-27","FALSE",11186,"United States","California","West"
"TXN_4050560","CUST_13","Electric household essentials","Item_15_EHE",26,6,156,"Cash","Online","2024-07-17","FALSE",15755,"United States","California","West"
"TXN_7978024","CUST_15","Electric household essentials","Item_17_EHE",29,9,261,"Digital Wallet","Online","2022-02-27","FALSE",7614,"United States","Texas","Central"
"TXN_6309225","CUST_07","Electric household essentials","Item_8_EHE",15.5,4,62,"Digital Wallet","Online","2023-08-15","FALSE",7385,"United States","Texas","Central"
"TXN_3778032","CUST_01","Electric household essentials","Item_9_EHE",17,5,85,"Cash","Online","2022-01-21","FALSE",14320,"United States","Georgia","South"
"TXN_5259345","CUST_02","Electric household essentials","Item_15_EHE",26,10,260,"Credit Card","In-store","2024-05-15","FALSE",4621,"United States","California","West"
"TXN_4751128","CUST_18","Electric household essentials","Item_5_EHE",11,10,110,"Digital Wallet","Online","2022-04-19","TRUE",-1374,"United States","New Jersey","East"
"TXN_2145753","CUST_05","Electric household essentials","Item_23_EHE",38,9,342,"Credit Card","In-store","2022-03-18","FALSE",5486,"United States","Washington","West"
"TXN_3564962","CUST_01","Electric household essentials","Item_4_EHE",9.5,10,95,"Digital Wallet","In-store","2022-03-05","TRUE",2708,"United States","Texas","Central"
"TXN_1695036","CUST_02","Electric household essentials","Item_4_EHE",9.5,1,9.5,"Digital Wallet","In-store","2024-08-18","FALSE",13538,"United States","Colorado","West"
"TXN_1793827","CUST_01","Electric household essentials","Item_20_EHE",33.5,6,201,"Cash","Online","2022-02-15","TRUE",-3960,"United States","New York","East"
"TXN_9284796","CUST_11","Electric household essentials","Item_15_EHE",26,9,234,"Cash","In-store","2024-05-08","FALSE",-6928,"United States","Florida","South"
"TXN_9183760","CUST_12","Electric household essentials","Item_16_EHE",27.5,1,27.5,"Digital Wallet","In-store","2024-05-04","FALSE",7868,"United States","Pennsylvania","East"
"TXN_1479772","CUST_13","Electric household essentials","Item_17_EHE",29,6,174,"Digital Wallet","In-store","2023-07-22","FALSE",3592,"United States","Illinois","Central"
"TXN_3024691","CUST_25","Electric household essentials","Item_21_EHE",35,4,140,"Digital Wallet","In-store","2024-02-14","TRUE",15627,"United States","Illinois","Central"
"TXN_2155063","CUST_15","Electric household essentials","Item_22_EHE",36.5,9,328.5,"Digital Wallet","In-store","2024-09-18","FALSE",5600,"United States","New York","East"
"TXN_6497599","CUST_21","Electric household essentials","Item_18_EHE",30.5,10,305,"Cash","In-store","2023-01-23","TRUE",11411,"United States","California","West"
"TXN_9534913","CUST_24","Electric household essentials","Item_8_EHE",15.5,9,139.5,"Cash","Online","2022-02-27","FALSE",-1179,"United States","California","West"
"TXN_1498944","CUST_24","Electric household essentials","Item_10_EHE",18.5,8,148,"Credit Card","Online","2023-04-01","TRUE",-6308,"United States","Minnesota","Central"
"TXN_5119763","CUST_22","Electric household essentials","Item_15_EHE",26,8,208,"Digital Wallet","Online","2022-03-28","FALSE",-2891,"United States","Minnesota","Central"
"TXN_3218155","CUST_19","Electric household essentials","Item_1_EHE",5,6,30,"Credit Card","In-store","2024-07-17","TRUE",8907,"United States","Pennsylvania","East"
"TXN_5877044","CUST_03","Electric household essentials","Item_13_EHE",23,5,115,"Digital Wallet","In-store","2023-04-13","FALSE",3197,"United States","New York","East"
"TXN_2177659","CUST_14","Electric household essentials","Item_11_EHE",20,1,20,"Digital Wallet","Online","2024-07-03","TRUE",14029,"United States","New York","East"
"TXN_1031335","CUST_21","Electric household essentials","Item_6_EHE",12.5,6,75,"Cash","In-store","2024-11-19","FALSE",2057,"United States","Washington","West"
"TXN_5636940","CUST_02","Electric household essentials","Item_17_EHE",29,4,116,"Cash","Online","2022-10-16","FALSE",-1357,"United States","Illinois","Central"
"TXN_2472483","CUST_21","Electric household essentials","Item_19_EHE",32,2,64,"Credit Card","Online","2022-09-18","TRUE",9153,"United States","Illinois","Central"
"TXN_7686075","CUST_15","Electric household essentials","Item_16_EHE",27.5,2,55,"Credit Card","Online","2023-12-31","TRUE",6415,"United States","Pennsylvania","East"
"TXN_2601626","CUST_18","Electric household essentials","Item_17_EHE",29,4,116,"Cash","Online","2022-09-03","TRUE",-6218,"United States","New York","East"
"TXN_1173263","CUST_13","Electric household essentials","Item_8_EHE",15.5,7,108.5,"Digital Wallet","Online","2022-07-31","TRUE",13805,"United States","Texas","Central"
"TXN_2734987","CUST_21","Electric household essentials","Item_15_EHE",26,3,78,"Credit Card","In-store","2024-05-31","FALSE",9274,"United States","California","West"
"TXN_2992467","CUST_22","Electric household essentials","Item_17_EHE",29,7,203,"Credit Card","Online","2024-12-27","FALSE",192,"United States","Texas","Central"
"TXN_8520397","CUST_12","Electric household essentials","Item_25_EHE",41,10,410,"Credit Card","Online","2024-03-27","TRUE",7137,"United States","California","West"
"TXN_6457805","CUST_12","Electric household essentials","Item_11_EHE",20,4,80,"Cash","Online","2024-02-27","FALSE",-6366,"United States","Texas","Central"
"TXN_8246090","CUST_15","Electric household essentials","Item_6_EHE",12.5,3,37.5,"Digital Wallet","Online","2024-11-15","TRUE",3105,"United States","Arizona","West"
"TXN_5711730","CUST_05","Electric household essentials","Item_11_EHE",20,1,20,"Digital Wallet","In-store","2023-09-25","TRUE",8029,"United States","Pennsylvania","East"
"TXN_3822308","CUST_02","Electric household essentials","Item_4_EHE",9.5,6,57,"Cash","In-store","2024-05-06","FALSE",5058,"United States","Ohio","East"
"TXN_7978593","CUST_19","Electric household essentials","Item_12_EHE",21.5,4,86,"Credit Card","Online","2024-07-03","TRUE",4324,"United States","Pennsylvania","East"
"TXN_9948170","CUST_14","Electric household essentials","Item_25_EHE",41,9,369,"Digital Wallet","In-store","2022-04-27","TRUE",-5128,"United States","Washington","West"
"TXN_8588818","CUST_17","Electric household essentials","Item_17_EHE",29,3,87,"Credit Card","In-store","2022-12-18","TRUE",8864,"United States","Georgia","South"
"TXN_6012730","CUST_21","Electric household essentials","Item_11_EHE",20,5,100,"Digital Wallet","In-store","2022-05-14","FALSE",16122,"United States","Alabama","South"
"TXN_8522671","CUST_03","Electric household essentials","Item_25_EHE",41,6,246,"Credit Card","In-store","2022-12-01","TRUE",72,"United States","New York","East"
"TXN_3314650","CUST_13","Electric household essentials","Item_4_EHE",9.5,5,47.5,"Digital Wallet","Online","2024-08-06","FALSE",5020,"United States","Pennsylvania","East"
"TXN_8324311","CUST_09","Electric household essentials","Item_13_EHE",23,6,138,"Credit Card","Online","2022-09-19","TRUE",727,"United States","New York","East"
"TXN_7013242","CUST_24","Electric household essentials","Item_25_EHE",41,8,328,"Digital Wallet","In-store","2022-11-07","FALSE",-1477,"United States","California","West"
"TXN_3701082","CUST_14","Electric household essentials","Item_15_EHE",26,10,260,"Digital Wallet","In-store","2024-08-26","FALSE",5971,"United States","California","West"
"TXN_9331528","CUST_23","Electric household essentials","Item_19_EHE",32,4,128,"Cash","Online","2023-12-22","FALSE",11572,"United States","North Carolina","South"
"TXN_8463034","CUST_02","Electric household essentials","Item_13_EHE",23,9,207,"Credit Card","Online","2023-09-30","FALSE",4684,"United States","Texas","Central"
"TXN_7540068","CUST_14","Electric household essentials","Item_8_EHE",15.5,4,62,"Digital Wallet","In-store","2024-06-12","TRUE",763,"United States","Wisconsin","Central"
"TXN_4925908","CUST_02","Electric household essentials","Item_7_EHE",14,10,140,"Credit Card","Online","2023-02-04","TRUE",10913,"United States","New York","East"
"TXN_8570954","CUST_16","Electric household essentials","Item_19_EHE",32,9,288,"Cash","In-store","2024-04-23","TRUE",-7066,"United States","California","West"
"TXN_6979245","CUST_13","Electric household essentials","Item_5_EHE",11,4,44,"Cash","In-store","2022-05-08","TRUE",13562,"United States","California","West"
"TXN_7782524","CUST_02","Electric household essentials","Item_15_EHE",26,9,234,"Digital Wallet","Online","2022-06-12","FALSE",-2909,"United States","Indiana","Central"
"TXN_1188415","CUST_18","Electric household essentials","Item_1_EHE",5,5,25,"Cash","In-store","2025-01-15","FALSE",10343,"United States","Indiana","Central"
"TXN_3764016","CUST_21","Electric household essentials","Item_15_EHE",26,2,52,"Cash","Online","2022-09-04","FALSE",-7407,"United States","Connecticut","East"
"TXN_6192944","CUST_19","Electric household essentials","Item_20_EHE",33.5,8,268,"Digital Wallet","In-store","2025-01-03","FALSE",3794,"United States","Colorado","West"
"TXN_3622317","CUST_13","Electric household essentials","Item_10_EHE",18.5,2,37,"Cash","Online","2023-02-25","FALSE",11047,"United States","Colorado","West"
"TXN_4993247","CUST_23","Electric household essentials","Item_23_EHE",38,2,76,"Credit Card","Online","2022-03-07","FALSE",11214,"United States","Florida","South"
"TXN_5715686","CUST_06","Electric household essentials","Item_25_EHE",41,8,328,"Digital Wallet","In-store","2025-01-07","TRUE",3931,"United States","Pennsylvania","East"
"TXN_5647147","CUST_05","Electric household essentials","Item_10_EHE",18.5,6,111,"Credit Card","Online","2024-05-16","FALSE",-5229,"United States","Ohio","East"
"TXN_2997461","CUST_05","Electric household essentials","Item_8_EHE",15.5,8,124,"Credit Card","In-store","2023-09-18","TRUE",-3459,"United States","Oregon","West"
"TXN_3843648","CUST_16","Electric household essentials","Item_12_EHE",21.5,7,150.5,"Digital Wallet","Online","2022-05-18","FALSE",5295,"United States","Colorado","West"
